19.801146	49.296371
19.801151	49.294712
19.801165	49.291336
19.80117	49.290203
19.808027	49.290215
19.808823	49.290215
19.813583	49.290222
19.814882	49.290226
19.814899	49.285717
19.814915	49.281952
19.814917	49.281204
19.81558	49.281204
19.821774	49.281219
19.821775	49.280926
19.821789	49.276707
19.821804	49.272194
19.814955	49.272182
19.81497	49.267673
19.808117	49.267658
19.806564	49.267654
19.801266	49.267647
19.801285	49.263134
19.794434	49.263123
19.794451	49.25861
19.79447	49.254272
19.79447	49.254101
19.794313	49.254101
19.790556	49.254093
19.78808	49.254086
19.787621	49.254086
19.787642	49.249577
19.787661	49.245064
19.787668	49.243347
19.78768	49.240551
19.786261	49.240547
19.783463	49.240543
19.78083	49.24054
19.773981	49.240524
19.774006	49.236012
19.774017	49.232944
19.774025	49.231503
19.774046	49.22699
19.770905	49.226982
19.7672	49.226974
19.767221	49.222462
19.767244	49.217953
19.767263	49.213791
19.767265	49.21344
19.767288	49.208927
19.767311	49.204418
19.76733	49.199905
19.774176	49.199921
19.781019	49.199936
19.787863	49.199951
19.787882	49.195438
19.794724	49.195454
19.797283	49.195457
19.801565	49.195465
19.805353	49.195473
19.808409	49.19548
19.808401	49.1973
19.808392	49.199989
19.815233	49.200005
19.815248	49.196686
19.815252	49.195492
19.822094	49.195503
19.828936	49.195515
19.833172	49.195522
19.835777	49.195526
19.835785	49.194107
19.835794	49.19109
19.835794	49.191013
19.836424	49.191013
19.842636	49.191025
19.849478	49.191036
19.856319	49.191044
19.863161	49.191055
19.86315	49.195568
19.868185	49.195572
19.864958	49.198223
19.864752	49.198395
19.870926	49.202377
19.876478	49.204502
19.883398	49.204857
19.883999	49.204887
19.888594	49.211372
19.894421	49.214062
19.899035	49.21677
19.900608	49.221046
19.90259	49.223373
19.902405	49.230812
19.912195	49.234615
19.922747	49.237206
19.93042	49.237015
19.934284	49.236919
19.943678	49.235786
19.947193	49.235363
19.956575	49.234074
19.957636	49.233929
19.959301	49.2337
19.962601	49.233402
19.972998	49.232468
19.97344	49.232471
19.97748	49.232491
19.984459	49.232529
19.988218	49.228779
19.989361	49.227638
19.989761	49.227238
19.990259	49.226738
19.993153	49.225266
19.994843	49.224407
19.995874	49.224163
19.997995	49.223663
19.998404	49.223568
20.009834	49.219894
20.008211	49.213863
20.00839	49.213703
20.011322	49.211082
20.013691	49.208023
20.015888	49.205177
20.017641	49.204056
20.021547	49.201557
20.028353	49.201447
20.0298	49.201096
20.035906	49.199623
20.042627	49.194698
20.047665	49.19186
20.050743	49.190128
20.060057	49.187172
20.067953	49.184204
20.070337	49.183109
20.074566	49.181168
20.081224	49.179794
20.088926	49.180611
20.091747	49.180908
20.089739	49.186275
20.090284	49.189487
20.086475	49.192486
20.086363	49.195908
20.086287	49.198212
20.087034	49.201233
20.087507	49.203148
20.088139	49.205853
20.089127	49.210091
20.092499	49.216988
20.09334	49.217888
20.095547	49.220257
20.096003	49.220745
20.096874	49.221275
20.099714	49.223
20.100107	49.22366
20.102606	49.227837
20.100754	49.232918
20.100672	49.234337
20.100645	49.234798
20.100508	49.237152
20.10051	49.24202
20.102077	49.247013
20.102247	49.252346
20.104151	49.25425
20.106449	49.256554
20.108675	49.258125
20.113262	49.261368
20.116497	49.266178
20.117092	49.267063
20.118135	49.267769
20.122889	49.270996
20.123363	49.271618
20.12698	49.27636
20.128138	49.281292
20.128286	49.281921
20.128483	49.284996
20.128702	49.288456
20.129305	49.289879
20.130276	49.292175
20.13139	49.294823
20.131638	49.295406
20.131235	49.296597
20.130873	49.297684
20.130352	49.299236
20.132481	49.301292
20.13328	49.302063
20.136103	49.305519
20.136662	49.308498
20.141018	49.314434
20.144159	49.315144
20.144943	49.315319
20.14513	49.315968
20.147079	49.322723
20.150566	49.319172
20.151987	49.317722
20.158161	49.309235
20.161608	49.308605
20.16461	49.308056
20.165361	49.307919
20.165876	49.308304
20.171484	49.312531
20.173487	49.314041
20.171509	49.31881
20.169649	49.323296
20.173492	49.328999
20.175674	49.328701
20.180262	49.328079
20.180334	49.328068
20.181192	49.328468
20.181417	49.328575
20.185547	49.330509
20.189329	49.334782
20.19132	49.339195
20.192207	49.341156
20.198561	49.343666
20.203894	49.344326
20.207388	49.344757
20.207577	49.344788
20.212666	49.345558
20.219702	49.346622
20.229763	49.346745
20.23691	49.34943
20.242119	49.351982
20.243719	49.351994
20.253675	49.352062
20.26222	49.348854
20.264313	49.348854
20.27035	49.34885
20.27187	49.351936
20.272221	49.352646
20.287283	49.35342
20.30048	49.348866
20.30769	49.345825
20.308889	49.345322
20.312368	49.343853
20.312708	49.344051
20.31354	49.344536
20.320383	49.348541
20.322268	49.34964
20.322662	49.352127
20.323582	49.357899
20.323633	49.358231
20.324533	49.361546
20.325314	49.364422
20.325708	49.366566
20.326103	49.368721
20.326536	49.371075
20.326609	49.371475
20.326015	49.37273
20.323042	49.379021
20.322285	49.380619
20.326841	49.387058
20.326906	49.38723
20.327642	49.389114
20.32939	49.393597
20.318808	49.392105
20.320629	49.399158
20.324596	49.405823
20.326033	49.408237
20.32815	49.407619
20.337912	49.404762
20.349678	49.403397
20.352398	49.401993
20.355503	49.400391
20.367662	49.402012
20.368126	49.406059
20.368221	49.406883
20.373875	49.410805
20.375519	49.409431
20.379105	49.406441
20.379189	49.406372
20.379972	49.399448
20.38014	49.395477
20.380209	49.393829
20.384777	49.392292
20.386724	49.391636
20.388977	49.392338
20.39327	49.393673
20.401304	49.394642
20.403252	49.394878
20.405287	49.395859
20.410231	49.398235
20.415462	49.400497
20.413738	49.403778
20.413122	49.404949
20.417028	49.408634
20.423891	49.406025
20.426544	49.405018
20.426714	49.40453
20.427174	49.403194
20.427807	49.401356
20.43029	49.398624
20.433615	49.399727
20.434162	49.405346
20.434202	49.405506
20.435329	49.410103
20.433041	49.41021
20.428839	49.410408
20.429205	49.416824
20.432398	49.421364
20.438578	49.417133
20.439201	49.416706
20.444258	49.415745
20.447725	49.415085
20.454706	49.418041
20.471041	49.416733
20.472261	49.416634
20.473812	49.415615
20.474333	49.415272
20.48073	49.411072
20.480995	49.410896
20.49295	49.407681
20.49847	49.406544
20.506571	49.404881
20.507999	49.40192
20.508446	49.400993
20.507938	49.396717
20.507799	49.39555
20.515348	49.393917
20.518688	49.393196
20.52058	49.392628
20.531431	49.389355
20.537136	49.388241
20.542929	49.387112
20.551119	49.382793
20.554688	49.381573
20.558245	49.38036
20.561144	49.3811
20.564178	49.381874
20.57082	49.380531
20.575056	49.379677
20.576529	49.383385
20.577042	49.384666
20.582609	49.388813
20.588722	49.387646
20.593235	49.386787
20.598627	49.39225
20.601404	49.397789
20.601992	49.39896
20.60589	49.403721
20.612375	49.405296
20.612242	49.41119
20.611929	49.417145
20.616379	49.421856
20.622499	49.414829
20.623888	49.413235
20.632397	49.411255
20.632675	49.41119
20.636009	49.410412
20.636244	49.410233
20.64098	49.406525
20.642792	49.405106
20.644817	49.404739
20.653055	49.403255
20.659792	49.403999
20.661999	49.404243
20.662977	49.405552
20.665817	49.409359
20.675266	49.413052
20.682428	49.416504
20.685413	49.418678
20.68819	49.420704
20.693323	49.420635
20.698887	49.420559
20.712317	49.419621
20.717619	49.419846
20.723715	49.420105
20.724474	49.418674
20.724836	49.417988
20.725924	49.415936
20.732847	49.417156
20.73398	49.417149
20.739861	49.41711
20.744432	49.414547
20.744715	49.411564
20.741743	49.407726
20.743166	49.404861
20.751322	49.403049
20.755192	49.401398
20.754044	49.400421
20.751076	49.397892
20.746881	49.395027
20.748951	49.39204
20.750055	49.390446
20.758574	49.386341
20.757896	49.382046
20.756418	49.37838
20.758017	49.374714
20.764851	49.37513
20.772903	49.37698
20.78087	49.377113
20.785963	49.374542
20.781687	49.370586
20.780609	49.368988
20.78038	49.368649
20.778902	49.366459
20.781721	49.362228
20.787617	49.362862
20.788715	49.36298
20.795027	49.363911
20.803869	49.363869
20.808084	49.36113
20.806871	49.357002
20.803091	49.360664
20.797832	49.361053
20.799692	49.356468
20.799423	49.35495
20.799009	49.352581
20.797266	49.348679
20.802002	49.347607
20.806683	49.349327
20.807943	49.349789
20.812933	49.348309
20.816372	49.343163
20.817495	49.342007
20.820152	49.339272
20.827253	49.336075
20.833599	49.336746
20.834425	49.336834
20.839836	49.339184
20.845345	49.342743
20.850674	49.348537
20.857244	49.3498
20.863981	49.347347
20.865961	49.345413
20.869772	49.341682
20.875826	49.337288
20.881079	49.33334
20.878902	49.327835
20.876104	49.324455
20.873993	49.323162
20.870773	49.32119
20.876997	49.31953
20.880398	49.32029
20.882673	49.320797
20.885471	49.324177
20.892815	49.325851
20.900089	49.324825
20.904289	49.321507
20.900789	49.317154
20.907629	49.312866
20.910168	49.307194
20.917692	49.303593
20.922247	49.300388
20.929075	49.299072
20.932659	49.299816
20.936584	49.300629
20.943672	49.30349
20.953732	49.304817
20.96126	49.309853
20.970182	49.310547
20.978933	49.309006
20.980492	49.309406
20.981119	49.309566
20.986715	49.311001
20.988735	49.315376
20.990477	49.319141
20.989189	49.321659
20.98699	49.325954
20.990368	49.329361
20.992947	49.331963
21.001162	49.334255
21.00762	49.336666
21.009136	49.337234
21.009289	49.343475
21.009317	49.344673
21.017378	49.349373
21.02343	49.355953
21.029917	49.359562
21.038853	49.362988
21.045778	49.367397
21.050709	49.36541
21.054609	49.363838
21.064425	49.366009
21.076155	49.363659
21.086765	49.367313
21.095461	49.372517
21.101337	49.376404
21.100822	49.377747
21.100233	49.379276
21.099421	49.38139
21.096592	49.382996
21.095102	49.383842
21.092857	49.385117
21.092375	49.385223
21.090029	49.385746
21.086901	49.38644
21.080067	49.391117
21.078775	49.391998
21.076998	49.392689
21.069046	49.395786
21.067595	49.397663
21.066696	49.398823
21.066671	49.399273
21.066532	49.401802
21.066433	49.403633
21.065308	49.403717
21.063545	49.403851
21.061256	49.404022
21.054258	49.404552
21.050085	49.410069
21.049791	49.410458
21.048786	49.413586
21.048573	49.414249
21.04727	49.418297
21.056915	49.420189
21.064381	49.423218
21.067261	49.424732
21.068602	49.425438
21.071672	49.427052
21.075375	49.426865
21.079817	49.426643
21.086674	49.429214
21.090202	49.429623
21.094559	49.430122
21.097784	49.428925
21.100431	49.42794
21.106512	49.426025
21.107069	49.42585
21.107182	49.425816
21.107639	49.426079
21.113945	49.429703
21.117765	49.433228
21.118502	49.433907
21.12212	49.437248
21.128084	49.435959
21.135712	49.434315
21.143953	49.431164
21.14473	49.430866
21.14587	49.430466
21.148418	49.429569
21.151928	49.428337
21.153227	49.427879
21.158543	49.420429
21.16843	49.415024
21.179373	49.410366
21.182236	49.406773
21.183207	49.405556
21.183453	49.405426
21.189005	49.402496
21.189413	49.402279
21.198984	49.405296
21.205235	49.404694
21.206169	49.404602
21.208254	49.40625
21.213388	49.410313
21.220062	49.413738
21.225233	49.41732
21.226233	49.418015
21.226173	49.418358
21.22537	49.423054
21.224007	49.427017
21.223831	49.427525
21.229195	49.431931
21.232908	49.436665
21.242294	49.436821
21.245592	49.439758
21.249535	49.443272
21.25683	49.447098
21.263433	49.449429
21.264341	49.452187
21.26539	49.455379
21.269821	49.460464
21.27886	49.461071
21.283966	49.458755
21.289009	49.456467
21.291368	49.455521
21.295912	49.453705
21.29925	49.45237
21.30035	49.452099
21.308538	49.450085
21.31081	49.449528
21.320728	49.449505
21.330561	49.451138
21.338566	49.452103
21.343473	49.452698
21.348255	49.448524
21.349918	49.447079
21.350266	49.446774
21.350843	49.446579
21.362078	49.442791
21.36871	49.438641
21.374128	49.43536
21.382826	49.436985
21.389462	49.43742
21.392742	49.437637
21.403681	49.435143
21.404617	49.434242
21.409849	49.429218
21.416529	49.425362
21.416941	49.425125
21.418137	49.424435
21.421747	49.421589
21.424049	49.419773
21.430025	49.416904
21.432348	49.415791
21.441631	49.415066
21.446104	49.415501
21.447239	49.415611
21.452423	49.416115
21.460596	49.415424
21.464605	49.415085
21.474949	49.414639
21.475992	49.415207
21.480064	49.417419
21.48189	49.421265
21.482492	49.422539
21.483212	49.424049
21.486504	49.428558
21.488243	49.429359
21.49143	49.430832
21.495453	49.430038
21.498262	49.429485
21.500811	49.427673
21.504477	49.425064
21.50531	49.424469
21.506281	49.423965
21.506624	49.423786
21.513075	49.420429
21.515966	49.420105
21.516687	49.419128
21.519487	49.419086
21.521517	49.419056
21.52636	49.418987
21.533234	49.418884
21.533382	49.423439
21.533527	49.427902
21.533672	49.432411
21.540548	49.432312
21.547424	49.432209
21.547482	49.43396
21.547483	49.434052
21.547571	49.436718
21.553846	49.436623
21.554447	49.436615
21.559746	49.436535
21.561323	49.436512
21.561375	49.437973
21.561474	49.441021
21.565672	49.44096
21.56835	49.440918
21.568708	49.440914
21.575226	49.440811
21.575142	49.438282
21.575075	49.436302
21.575478	49.436295
21.580231	49.436226
21.581951	49.436199
21.588827	49.436092
21.589502	49.436081
21.593847	49.436016
21.595703	49.435989
21.602577	49.435883
21.602646	49.437874
21.602732	49.440392
21.607809	49.440311
21.609608	49.440285
21.610126	49.440277
21.616486	49.440178
21.616636	49.444553
21.61664	49.444687
21.623516	49.44458
21.624329	49.444569
21.630396	49.444469
21.630503	49.447666
21.630548	49.448978
21.637426	49.448872
21.637272	49.444363
21.644148	49.444252
21.64399	49.439743
21.650866	49.439636
21.650709	49.435127
21.657583	49.435017
21.657522	49.433338
21.657425	49.430508
21.657267	49.425999
21.657236	49.425106
21.657125	49.421902
21.657108	49.42149
21.657579	49.421482
21.659	49.421459
21.663982	49.421379
21.663841	49.417374
21.663822	49.41687
21.664925	49.416851
21.670696	49.416759
21.677568	49.416649
21.684443	49.416538
21.691315	49.416424
21.691994	49.416412
21.695112	49.416363
21.696972	49.416332
21.698189	49.416313
21.705059	49.416199
21.706549	49.416176
21.710131	49.416115
21.711933	49.416084
21.718805	49.415974
21.725676	49.415859
21.725527	49.411678
21.725515	49.41135
21.725361	49.407143
21.725348	49.406841
21.725185	49.402416
21.725183	49.402328
21.731321	49.402225
21.732054	49.402214
21.732033	49.401638
21.731943	49.399281
21.731888	49.397705
21.73691	49.397617
21.737015	49.397617
21.738474	49.397594
21.738758	49.397591
21.738705	49.396137
21.738699	49.395969
21.738592	49.393082
21.742428	49.393017
21.745462	49.392967
21.752331	49.392849
21.752232	49.390209
21.752186	49.388931
21.752163	49.38834
21.754063	49.388309
21.759031	49.388226
21.75897	49.386562
21.758863	49.383717
21.763491	49.383636
21.765732	49.383598
21.765564	49.379089
21.765394	49.37458
21.772261	49.374462
21.772093	49.369953
21.772043	49.368652
21.771921	49.365444
21.771833	49.363041
21.771755	49.360935
21.774595	49.360886
21.775961	49.360863
21.778622	49.360817
21.785482	49.360699
21.785324	49.356499
21.785313	49.35619
21.789255	49.356121
21.792177	49.356071
21.792349	49.36058
21.792427	49.362675
21.792519	49.365089
21.79269	49.369598
21.796152	49.369537
21.798668	49.369495
21.799555	49.36948
21.799593	49.370506
21.799726	49.373989
21.799795	49.375809
21.799898	49.378498
21.802391	49.378456
21.806767	49.37838
21.806854	49.380711
21.806938	49.382889
21.812267	49.382793
21.813807	49.382767
21.818394	49.382687
21.820673	49.382648
21.820707	49.383545
21.820847	49.387157
21.826294	49.387062
21.827717	49.387035
21.834583	49.386913
21.83474	49.390919
21.834743	49.391052
21.834759	49.391422
21.837198	49.39138
21.838326	49.391361
21.841627	49.3913
21.848494	49.391178
21.848366	49.387783
21.848318	49.386669
21.849411	49.38665
21.855188	49.386547
21.855011	49.382038
21.861877	49.381916
21.8617	49.377407
21.861523	49.372898
21.864489	49.372845
21.868389	49.372772
21.875256	49.37265
21.877127	49.372616
21.881468	49.372536
21.881866	49.372528
21.88212	49.372524
21.888987	49.372398
21.88883	49.368435
21.888807	49.367889
21.889566	49.367874
21.895674	49.367764
21.895491	49.363255
21.902355	49.363129
21.902176	49.35862
21.901993	49.354111
21.907404	49.354012
21.908855	49.353985
21.91572	49.353859
21.922583	49.353729
21.929445	49.353603
21.936308	49.353474
21.936125	49.348965
21.942986	49.348839
21.949848	49.348709
21.952261	49.348663
21.956711	49.348579
21.958912	49.348537
21.961527	49.348488
21.963573	49.34845
21.970434	49.348316
21.970261	49.34412
21.970247	49.343807
21.971106	49.343792
21.977112	49.343678
21.976994	49.340923
21.976921	49.339169
21.976732	49.33466
21.983593	49.33453
21.983402	49.330021
21.983215	49.325512
21.983089	49.322559
21.983025	49.321003
21.983829	49.320988
21.989883	49.320869
21.989695	49.31636
21.989506	49.311852
21.996361	49.311722
21.996172	49.307213
22.003027	49.307079
22.002834	49.30257
22.009693	49.302437
22.009499	49.297928
22.015753	49.297806
22.016356	49.297794
22.016323	49.297043
22.016165	49.293285
22.019182	49.293228
22.023018	49.293152
22.022825	49.288643
22.029678	49.288509
22.029524	49.284912
22.029486	49.284
22.03091	49.283974
22.036339	49.283863
22.036144	49.279354
22.036011	49.276222
22.035952	49.274845
22.035757	49.270336
22.035564	49.265827
22.042416	49.265694
22.042219	49.261185
22.04217	49.260052
22.042025	49.256676
22.04183	49.252167
22.041653	49.247997
22.041637	49.247658
22.041445	49.243149
22.041248	49.23864
22.041056	49.234131
22.040859	49.229622
22.040667	49.225109
22.047512	49.224976
22.047318	49.220467
22.054161	49.220329
22.054047	49.217743
22.054028	49.217247
22.053965	49.21582
22.058334	49.215733
22.060085	49.215698
22.060806	49.215683
22.067652	49.215549
22.067545	49.213108
22.067541	49.213024
22.067455	49.211037
22.068741	49.21101
22.074299	49.210899
22.074947	49.210888
22.07653	49.210857
22.081141	49.210762
22.087978	49.210625
22.094822	49.210487
22.094696	49.207611
22.094624	49.205978
22.101093	49.205845
22.101465	49.205837
22.106628	49.205734
22.108307	49.2057
22.108295	49.205429
22.108271	49.20488
22.108107	49.201191
22.114946	49.20105
22.115749	49.201035
22.121788	49.200909
22.128628	49.200768
22.135469	49.200626
22.141096	49.200512
22.142309	49.200485
22.149149	49.200344
22.148945	49.195835
22.148798	49.192581
22.148741	49.191326
22.15328	49.191231
22.155581	49.191181
22.155518	49.18977
22.155376	49.186672
22.161974	49.186535
22.162214	49.186531
22.167658	49.186417
22.169052	49.186386
22.174599	49.186268
22.175892	49.186241
22.175875	49.185886
22.175686	49.181732
22.182522	49.181587
22.188244	49.181465
22.18936	49.181442
22.196198	49.181297
22.196108	49.179344
22.196032	49.177662
22.19599	49.176788
22.195782	49.172279
22.202618	49.172134
22.202826	49.176643
22.209661	49.176495
22.209818	49.179798
22.209873	49.181004
22.216709	49.180859
22.223547	49.18071
22.223759	49.185219
22.230597	49.185074
22.230385	49.180565
22.234009	49.180485
22.237223	49.180416
22.237009	49.175907
22.243847	49.175758
22.243633	49.171249
22.243422	49.16674
22.236586	49.166889
22.236374	49.16238
22.236336	49.161579
22.236158	49.157871
22.236076	49.156086
22.236061	49.155739
22.235949	49.153362
22.235739	49.148853
22.242571	49.148705
22.249405	49.148556
22.256233	49.148407
22.263067	49.148254
22.26742	49.148159
22.269901	49.148106
22.275497	49.147984
22.276733	49.147957
22.283566	49.147804
22.283487	49.146202
22.283457	49.14555
22.283348	49.143295
22.29018	49.143143
22.296396	49.143005
22.297012	49.14299
22.303844	49.142838
22.30377	49.1413
22.303625	49.138329
22.310457	49.138176
22.317287	49.138023
22.317068	49.133514
22.323898	49.133362
22.32412	49.137871
22.33095	49.137714
22.331173	49.142223
22.338003	49.142071
22.338167	49.145397
22.338224	49.14658
22.345057	49.146423
22.351889	49.146267
22.358721	49.146111
22.365553	49.145954
22.372387	49.145798
22.374451	49.145752
22.379215	49.145641
22.37899	49.141132
22.38582	49.140972
22.385595	49.136463
22.385479	49.134117
22.385466	49.133869
22.38537	49.131954
22.388666	49.131878
22.389927	49.131851
22.3922	49.131798
22.392097	49.129749
22.391975	49.127346
22.396175	49.127213
22.398802	49.127129
22.398726	49.125626
22.398575	49.12262
22.398359	49.118328
22.398348	49.118111
22.39863	49.118103
22.405176	49.117954
22.404947	49.113445
22.411776	49.113285
22.411547	49.108776
22.418373	49.108616
22.418182	49.104839
22.418144	49.104107
22.419834	49.104069
22.424971	49.103947
22.431795	49.103786
22.438622	49.103622
22.442387	49.103535
22.445448	49.103462
22.452272	49.103298
22.459099	49.103138
22.459932	49.103119
22.465925	49.102974
22.468737	49.102905
22.47275	49.10281
22.472649	49.100883
22.472515	49.098301
22.477533	49.098179
22.479342	49.098137
22.486168	49.097973
22.485947	49.093784
22.485929	49.093464
22.486614	49.093449
22.492754	49.0933
22.492619	49.090717
22.492531	49.089058
22.492517	49.088791
22.494652	49.088737
22.497311	49.088673
22.498131	49.088654
22.499344	49.088623
22.505526	49.088474
22.506165	49.088459
22.506176	49.088669
22.50639	49.092728
22.506403	49.092968
22.50894	49.092907
22.513226	49.0928
22.51556	49.092743
22.52005	49.092632
22.526875	49.092464
22.533695	49.092297
22.540522	49.092129
22.547346	49.091961
22.554171	49.091793
22.554667	49.091782
22.560993	49.091621
22.567816	49.091454
22.567574	49.086945
22.567913	49.086937
22.567696	49.086178
22.564964	49.08617
22.560942	49.086155
22.561666	49.07975
22.563087	49.074135
22.553976	49.074207
22.553928	49.074127
22.553024	49.072575
22.547031	49.062275
22.547995	49.056107
22.545816	49.027534
22.547331	49.021984
22.540518	49.021503
22.537466	49.021286
22.538988	49.015923
22.539045	49.01572
22.540533	49.010471
22.540625	49.010151
22.542158	49.004597
22.539278	49.004398
22.532248	49.003914
22.52387	48.997677
22.513912	48.997005
22.507349	48.996758
22.504269	48.996643
22.504091	48.99773
22.503271	49.002789
22.494501	49.003284
22.495319	48.996964
22.486593	48.997501
22.477964	48.998131
22.470076	48.992367
22.470787	48.985935
22.470842	48.985466
22.471315	48.981339
22.471523	48.97953
22.470776	48.979584
22.462891	48.98016
22.463549	48.974266
22.463608	48.973736
22.462648	48.97303
22.455702	48.967945
22.429014	48.942863
22.428844	48.940315
22.428612	48.936829
22.425003	48.936623
22.422897	48.936501
22.422777	48.934525
22.422523	48.930485
22.428185	48.930805
22.42778	48.924805
22.42211	48.924465
22.421997	48.923023
22.421646	48.918446
22.421572	48.917583
22.421129	48.912422
22.416744	48.907761
22.415705	48.906654
22.415195	48.906113
22.415176	48.905926
22.413685	48.890991
22.413391	48.888084
22.410627	48.886902
22.396788	48.880981
22.3964	48.880569
22.390688	48.874508
22.38476	48.873913
22.384562	48.868782
22.384531	48.867996
22.384298	48.862083
22.383896	48.850266
22.377924	48.849644
22.377769	48.843739
22.377651	48.837845
22.377598	48.833996
22.377571	48.83197
22.377562	48.826134
22.378185	48.8148
22.378563	48.813755
22.37995	48.809898
22.381168	48.807835
22.382603	48.80542
22.377548	48.80402
22.376226	48.803654
22.372215	48.80254
22.373981	48.797653
22.374353	48.797043
22.376669	48.793224
22.36622	48.790264
22.367004	48.788136
22.368011	48.785404
22.35944	48.783382
22.352884	48.776623
22.347422	48.775818
22.346237	48.775642
22.3463	48.773277
22.346375	48.770458
22.34639	48.769894
22.34667	48.764221
22.347137	48.759037
22.34717	48.758667
22.343637	48.75806
22.340109	48.757454
22.346888	48.753971
22.348099	48.753349
22.348864	48.751522
22.350073	48.748615
22.351252	48.748985
22.361565	48.75222
22.364258	48.747795
22.366865	48.743244
22.3692	48.738365
22.358654	48.735741
22.35837	48.735668
22.358425	48.735573
22.361057	48.731232
22.352442	48.723473
22.355202	48.719147
22.357883	48.714703
22.346676	48.711269
22.346457	48.711201
22.3466	48.710983
22.349249	48.706917
22.354055	48.697628
22.351618	48.696941
22.349468	48.696339
22.343157	48.694557
22.342913	48.694481
22.336752	48.692501
22.33156	48.69083
22.320009	48.687134
22.30995	48.684265
22.308788	48.684021
22.307974	48.683849
22.302094	48.682617
22.302286	48.680885
22.302713	48.677124
22.295244	48.675694
22.295691	48.670101
22.288469	48.668808
22.281748	48.661957
22.274933	48.660889
22.275061	48.655125
22.26022	48.652821
22.260874	48.647137
22.261436	48.641441
22.254705	48.640388
22.253557	48.640209
22.246252	48.633354
22.246387	48.632156
22.246899	48.627602
22.238962	48.626568
22.239595	48.620766
22.231663	48.619797
22.22418	48.624023
22.223026	48.624672
22.223152	48.623589
22.22369	48.618851
22.215687	48.617908
22.216354	48.612091
22.2097	48.611309
